,category_1,category_10,category_15,category_17,category_19,category_2,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,duration_Extended,duration_Long,duration_Medium,duration_Short,duration_Very Long,duration_Very Short,views_log,likes_log,comments_log,duration_seconds_log,views_norm,likes_norm,comments_norm,duration_seconds_norm,tag_count_norm,title_length_norm,title_word_count_norm,like_view_ratio_norm,comment_view_ratio_norm,engagement_score_norm,title_caps_count_norm,channel_trending_count_norm,title_has_number,title_has_question,title_has_exclamation,title_has_special,title_has_brackets,title_caps_count,clickbait_score,title_positive_words,title_negative_words,title_sentiment_score,title_is_emotional,title_uniqueness,title_char_count,title_word_count,title_emotion_ratio,title_caps_percentage,title_brackets_count,title_word_diversity,like_view_ratio,comment_view_ratio,engagement_score,channel_video_count,channel_avg_engagement,relative_engagement,publish_hour,publish_day,publish_month,publish_year,publish_dayofweek,publish_weekend,publish_quarter,publish_morning,publish_afternoon,publish_evening,publish_night,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,dayofweek_sin,dayofweek_cos,duration_seconds,duration_minutes,duration_log,duration_very_short,duration_short,duration_medium,duration_long,duration_very_long
389,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.122685601793746,9.18471482433721,7.401231264413015,7.484368643286131,-0.44904201961003487,-0.5906550407354507,-0.37627408736267026,0.4318314006451403,-0.9803658817799418,1.9867150579775565,1.9029663087354522,0.19969168499245998,1.6511760852044557,0.9803186212580249,-0.1891688678344534,-0.35182800590122726,1,1,0,1,0,1,0,0,0,0,0,0.4968998338256072,94,17,0,5.88235294117647,0,1.0,5.296796704312003,0.8896835835172121,9.745214621898064,1,6.38,1.5274631068805744,18.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1779,29.65,7.484368643286131,0,0,0,1,0
390,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.336072160939885,7.795234929002173,4.634728988229636,4.983606621708336,-0.3290573885464649,-0.6751100790046942,-0.663012264281313,-0.5572830781503361,-0.013281294991889224,0.4606071223802715,0.24985583949393253,-1.0899782366983375,-0.774679795626211,-1.3563439199721636,-0.1891688678344534,-0.35182800590122726,1,0,0,1,1,1,0,0,0,0,0,0.4772715462108225,61,10,0,10.0,2,1.0,0.3921631967438179,0.016474730670456933,0.4745368500961026,1,0.32,1.4829276565503204,9.0,13.0,3.0,2025.0,3.0,0.0,1.0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,145,2.4166666666666665,4.983606621708336,0,1,0,0,0
391,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.628817593537597,11.046244310188422,8.515992470839718,5.2832037287379885,-0.41561368792255476,0.020553388039816885,0.2506270994379584,-0.5264110840141247,1.1472202091537738,0.6918355974707693,0.48601447795700675,4.209038447415581,3.7239326961615795,2.3761467399466856,1.1620373309830712,-0.35182800590122726,1,0,0,1,1,4,0,0,0,0,1,0.6071243438311925,66,11,0,36.36363636363637,3,1.0,20.54431441414287,1.6358263331018124,28.723446079651932,2,10.0,2.8723446079651933,14.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,196,3.2666666666666666,5.2832037287379885,0,1,0,0,0
392,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,11.726495334490107,7.6128310304073565,4.7535901911063645,4.5217885770490405,-0.46563899465143904,-0.6797840733336152,-0.6605838627829792,-0.5899710719416186,0.43802484550920195,-0.5567981680179185,0.013697201030858266,-0.7634455716990242,-0.5624312966620987,-0.9321972540722945,0.2612331984380548,-0.35182800590122726,0,0,0,1,0,2,0,0,0,0,0,0.5065871262108698,39,9,0,22.22222222222222,0,0.8888888888888888,1.6339816490049108,0.09288575859395193,2.0984104419746705,1,1.42,1.4777538323765287,17.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,91,1.5166666666666666,4.5217885770490405,0,1,0,0,0
393,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12.446537316372838,9.540866393419853,6.210600077024653,7.081708586105575,-0.42963825591692023,-0.5425302102376718,-0.5892262187550174,0.07468480181446034,-0.9803658817799418,-0.18683260787312214,0.013697201030858266,0.24544517485385503,-0.2776738209576285,0.22456638020007613,-0.6395709341069616,-0.35182800590122726,1,0,0,1,0,0,0,0,0,0,0,0.5608264476190734,47,9,0,0.0,0,1.0,5.470835446421902,0.19538698022935364,6.447770347568671,1,4.42,1.4587715718481156,15.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1189,19.816666666666666,7.081708586105575,0,0,1,0,0
394,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,12.827984263078045,8.763584409450138,7.16703787691222,6.473890696352274,-0.3970650034718956,-0.6293164753080068,-0.4401597267803744,-0.25340580253507955,0.11566331657985111,0.1368872572535747,-0.45862007589529025,-0.7415943360238405,0.14543411611350135,-0.6121593152569386,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.6393027202671572,54,7,0,0.0,0,1.0,1.7170654181521412,0.34765473991667023,3.4553391177354924,1,2.25,1.5357062745491077,17.0,12.0,3.0,2025.0,2.0,0.0,1.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,647,10.783333333333333,6.473890696352274,0,0,1,0,0
395,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,14.459105033694543,11.700367224458754,8.848796450925947,5.3981627015177525,0.025046064048573485,0.6888537919883487,0.6189969267236675,-0.5118830867735547,-0.4001151297071103,-0.4180610829636199,0.013697201030858266,0.4732397051235485,0.19599593131175846,0.6525689248808534,-0.6395709341069616,-0.35182800590122726,1,0,0,1,0,0,0,0,0,0,0,0.4907231416666892,42,9,0,11.11111111111111,0,1.0,6.337121297697851,0.3659416311276834,8.16682945333627,6,5.53,1.4768226859559257,22.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,220,3.6666666666666665,5.3981627015177525,0,1,0,0,0
396,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.202246022922827,11.764368773834564,8.871365005136852,5.318119993844216,-0.09383862793142511,0.7808564655442942,0.6486981450494422,-0.5221737514856252,-0.33564282392124006,-0.1405869128550226,-0.222461437432216,1.1036386510644036,0.5238142935861729,1.4391681961860654,-0.6395709341069616,-0.35182800590122726,0,0,0,1,1,0,1,0,0,0,0,0.4708473760785492,48,8,0,0.0,1,1.0,8.73454488148755,0.48391281961409244,11.15410897955801,9,7.064444444444444,1.578908160050678,4.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,203,3.3833333333333333,5.318119993844216,0,1,0,0,0
397,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.824417662782658,10.480522176412455,7.289610521451167,5.327876168789581,0.256475011987603,-0.29211952147488873,-0.4085905073020352,-0.520963085048911,-0.9803658817799418,0.1368872572535747,0.013697201030858266,-0.8516656627823466,-0.6721671043726017,-1.0671530114040708,-0.6395709341069616,-0.35182800590122726,0,0,0,1,1,0,1,0,0,0,0,0.433078751355539,54,9,1,0.0,1,1.0,1.298548348811949,0.05337998491213268,1.5654482733726123,1,1.07,1.4630357695071141,16.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,205,3.4166666666666665,5.327876168789581,0,1,0,0,0
398,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.18323327881247,11.327511130466025,7.834788107388194,5.594711379601839,0.5828988243000989,0.2556149102409583,-0.2102087848996909,-0.4828270922924146,-0.07775360077775939,-0.3718153879455203,-0.45862007589529025,-0.6367557359793679,-0.6418855776879313,-0.835800284549597,-0.6395709341069616,-0.35182800590122726,1,0,0,1,0,0,0,0,0,0,0,0.4542390008422554,43,7,0,14.285714285714285,0,1.0,2.1158069049546175,0.06433377360114792,2.437475772960357,16,1.97625,1.233384325343634,3.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.7071067811865475,0.7071067811865476,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,268,4.466666666666667,5.594711379601839,0,1,0,0,0
399,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.332182661289488,8.60337088765729,5.10594547390058,5.241747015059643,-0.47676357283835397,-0.6402455435289652,-0.6514306571354135,-0.5312537497609814,-0.8514212702082015,-0.8805180331446153,-0.6947787143583645,0.5235948390801989,-0.2746178870720195,0.509901409987261,-0.6395709341069616,1.847097030981444,0,0,0,1,1,0,0,0,0,0,0,0.4414520523962428,32,6,0,0.0,1,1.0,6.528563212882201,0.19649190069970288,7.511022716380715,2,4.885,1.5375686215723061,23.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,188,3.1333333333333333,5.241747015059643,0,1,0,0,0
400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.561363836811667,9.774915271736365,6.878326468291325,7.035268599281097,-0.28591821336283707,-0.5001757431089312,-0.500869764238719,0.041996808023177776,0.6314417628668125,2.0792064480137555,1.666807670272378,-0.5968660554507838,-0.4729757774651822,-0.7239797999032678,-0.6395709341069616,1.847097030981444,1,0,1,1,0,0,0,0,0,0,1,0.4503464002778393,96,16,0,0.0,0,1.0,2.267473120012584,0.125068175049028,2.892813995257724,2,1.99,1.4536753745013689,7.0,16.0,3.0,2025.0,6.0,1.0,1.0,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1135,18.916666666666668,7.035268599281097,0,0,1,0,0
401,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,13.9838827735111,12.125540234638253,10.000160439796389,8.539737155851132,-0.1734704674763181,1.4264100970920774,3.4329538629467518,2.4500123506476603,-0.2711705181353699,-0.4180610829636199,0.24985583949393253,2.9070887097677303,4.350954767054252,2.3761467399466856,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.4441532513038703,42,10,0,0.0,0,1.0,15.59301523776044,1.8615385135409204,24.900707805465043,1,10.0,2.490070780546504,11.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5113,85.21666666666667,8.539737155851132,0,0,0,0,1
402,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,12.274324575921387,10.129108033725231,6.175867270105761,6.984716320118266,-0.4407344325682102,-0.41390881074180963,-0.5924018207143769,0.008098147795181036,-0.013281294991889224,0.2293786472897738,-0.222461437432216,1.8844456211473166,-0.19766391558895782,1.9404324377040922,-0.1891688678344534,-0.35182800590122726,0,0,1,1,0,1,0,0,0,0,1,0.552841625029794,56,8,0,12.5,0,1.0,11.703856607791675,0.224167079196361,12.82469200377348,1,8.87,1.4458502822743495,11.0,16.0,3.0,2025.0,6.0,1.0,1.0,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1079,17.983333333333334,6.984716320118266,0,0,1,0,0
403,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,11.152228156444462,8.899048433885268,5.746203190540153,4.59511985013459,-0.48055393700049287,-0.6186066808950719,-0.6237842400774596,-0.585733739413119,-0.33564282392124006,-1.0655008132170136,-0.6947787143583645,1.569246148176889,0.42269066318965864,1.874882498428658,0.2612331984380548,-0.35182800590122726,1,0,0,1,0,2,0,0,0,0,1,0.4325321400793747,28,6,0,33.33333333333333,0,1.0,10.505178002811325,0.4475171404802203,12.742763705212425,1,8.7,1.46468548335775,11.0,16.0,3.0,2025.0,6.0,1.0,1.0,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,98,1.6333333333333333,4.59511985013459,0,1,0,0,0
404,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11.816188028738999,7.796880342783522,4.955827057601261,6.694562058521095,-0.4624354117301725,-0.675063916097742,-0.6557270597863116,-0.156552487597946,-0.013281294991889224,1.5705038028146607,1.666807670272378,-0.7209000851497499,-0.5313163334631712,-0.8743590723586758,-0.1891688678344534,-0.35182800590122726,1,1,0,1,0,1,0,0,0,0,0,0.2902460058000362,85,16,0,6.25,0,0.8181818181818182,1.795814688464549,0.10411590093482787,2.316394193138688,1,1.57,1.475410314101075,19.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,807,13.45,6.694562058521095,0,0,1,0,0
405,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,15.931054132650605,12.706214399469054,9.400216653174247,7.034387929915503,1.7872601518709699,3.102885307425493,1.5763475174129469,0.041391474804820694,-0.9803658817799418,-0.8805180331446153,-0.45862007589529025,-0.14756152599005998,-0.4154686579814501,-0.238139073508872,-0.6395709341069616,-0.35182800590122726,0,1,0,0,0,0,0,0,0,0,0,0.6023221542145912,32,7,0,0.0,0,1.0,3.9762037845734044,0.14576640818548914,4.70503582550085,8,3.22375,1.4594915317567587,15.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1134,18.9,7.034387929915503,0,0,1,0,0
406,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.271734654058262,9.513034202048402,6.628041376179533,6.725033642166843,-0.3396952802248555,-0.546938767851617,-0.5410317890188546,-0.14141915713901887,0.6314417628668125,2.264189228086154,2.1391249471985265,-0.5801160709440546,-0.4593629810656514,-0.7008445272178203,-0.6395709341069616,1.847097030981444,1,1,0,1,0,0,0,0,0,0,0,0.4017245608629547,100,18,0,0.0,0,1.0,2.3312336039383275,0.1300488673691028,2.9814779407838414,2,1.99,1.4982301209969053,6.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,832,13.866666666666667,6.725033642166843,0,0,1,0,0
407,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,11.782051432893413,8.680671660408713,5.6937321388027,6.594413459749778,-0.46368866395750563,-0.6351907052176877,-0.6267730419215627,-0.2031631454114415,-0.9803658817799418,0.0443958672173756,-0.45862007589529025,-0.010353646624105884,-0.19210767216057792,-0.0029304678734900255,-0.6395709341069616,-0.35182800590122726,0,0,0,1,1,0,0,0,0,0,1,0.5015508507093299,52,7,0,0.0,1,1.0,4.497979080233189,0.22615964120078544,5.628777286237116,1,3.83,1.46965464392614,15.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,730,12.166666666666666,6.594413459749778,0,0,1,0,0
408,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10.79853421874079,8.112827478751374,5.288267030694535,7.366445148327599,-0.48628112044641353,-0.6646310991265207,-0.6452662533319508,0.31197542341043755,2.823500159586398,0.8768183775431675,1.4306490318093037,0.5990092120241538,0.2976751860511108,0.826083470021709,2.963645596073104,-0.35182800590122726,1,0,0,1,0,8,0,0,0,0,1,0.4913935898239617,70,15,0,53.333333333333336,0,1.0,6.815395930375091,0.4024679251450519,8.82773555610035,1,5.98,1.4762099592141054,8.0,16.0,3.0,2025.0,6.0,1.0,1.0,1,0,0,0,0.8660254037844387,-0.49999999999999983,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1581,26.35,7.366445148327599,0,0,0,1,0
409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.178910048612348,9.46591239050973,5.3612921657094255,7.347299700743164,-0.35388612128700575,-0.5541286406094387,-0.642464251603104,0.293815426859725,1.7919432670124755,-0.2793239979093212,-0.222461437432216,-0.5514544020078932,-0.7091161231713282,-0.7741062240550705,1.1620373309830712,-0.35182800590122726,0,0,1,1,0,4,0,0,0,0,1,0.5808664546969414,45,8,0,50.0,0,1.0,2.4402413969725205,0.04006902456495813,2.640586519797311,5,1.83,1.4429434534411534,13.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1551,25.85,7.347299700743164,0,0,0,1,0
410,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,11.804445164303226,8.972717499397138,5.442417710521793,7.068172000388042,-0.46287136151486197,-0.6121438739217491,-0.6391018495284881,0.06499947032074699,-0.33564282392124006,-0.6492895580541176,-0.6947787143583645,0.3557794527035183,-0.34323749341251136,0.3093957133800499,1.6124393972555795,-0.35182800590122726,1,0,1,0,0,5,0,0,0,0,1,0.5813303501984368,37,6,0,83.33333333333334,0,1.0,5.89039560685868,0.17184056184392393,6.7495984160783,1,4.64,1.4546548310513578,11.0,16.0,3.0,2025.0,6.0,1.0,1.0,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1173,19.55,7.068172000388042,0,0,1,0,0
411,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.460821315612833,9.148145768383065,6.369900982828227,7.645397699428633,-0.4736041088073786,-0.5946942950937775,-0.5731614088429631,0.6200900315541936,-0.14222590656362957,-0.3255696929274208,-0.45862007589529025,1.4097663113898993,0.8858035529451237,1.9018736498950135,-0.6395709341069616,-0.35182800590122726,1,0,0,0,0,0,0,0,0,0,0,0.5836179037043829,44,7,0,0.0,0,1.0,9.898653631402626,0.6141884916036324,12.969596089420786,1,8.77,1.4788593032406827,12.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2090,34.833333333333336,7.645397699428633,0,0,0,1,0
412,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.301241006744913,6.9957661563048505,3.7376696182833684,6.39024066706535,-0.477464787450919,-0.6905400306535024,-0.6744070713119562,-0.2848831298896479,-0.9803658817799418,0.3681157323440724,-0.45862007589529025,-0.8385969935518215,-0.6796680330009147,-1.0555853750613473,-0.6395709341069616,-0.35182800590122726,1,0,0,1,1,0,0,0,0,0,0,0.7638835475819422,59,7,0,0.0,1,0.9,1.3482285191730206,0.050666699620617636,1.6015620172761087,1,1.1,1.4559654702510079,12.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,595,9.916666666666666,6.39024066706535,0,0,1,0,0
413,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,11.258510520767917,8.208764045819667,4.969813299576001,6.699500340161678,-0.4783981777236413,-0.6607534149425272,-0.6553534595557988,-0.15413115472451766,-0.6580043528505909,-0.1405869128550226,0.24985583949393253,0.05220241796224987,-0.30823315981371796,0.012493047250141597,-0.6395709341069616,-0.35182800590122726,1,0,1,1,0,0,0,0,0,0,1,0.5708537949220382,48,10,0,10.0,0,1.0,4.735864630623195,0.18443045810978126,5.658016921172101,1,3.87,1.4620198762718608,16.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,811,13.516666666666667,6.699500340161678,0,0,1,0,0
414,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.491995414481316,10.541333417310984,7.3987862754199485,7.478169694159785,-0.3002505106169834,-0.266349078668764,-0.3770212878236961,0.42517273524321236,1.598526349654865,0.9693097675793666,0.722173116420081,0.18223173253960578,-0.1934967330176729,0.1937193499528129,2.513243529800596,-0.35182800590122726,1,0,0,0,0,7,1,0,0,0,1,0.5894422855934418,72,12,0,58.333333333333336,0,1.0,5.230375898286346,0.22567716970702043,6.358761746821448,5,4.337999999999999,1.4658279729878858,16.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1768,29.466666666666665,7.478169694159785,0,0,0,1,0
415,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.873219734120987,10.70342422727759,7.5678626054638825,4.90527477843843,-0.3923120202722165,-0.18948783859317475,-0.3207944531315062,-0.563941743552264,-0.9803658817799418,-0.1405869128550226,-0.45862007589529025,1.8097675112586025,0.5579851906707093,2.175641043339475,0.711635264710563,-0.35182800590122726,0,0,0,1,1,3,0,0,0,0,1,0.3846480093166154,48,7,0,42.857142857142854,1,1.0,11.419869500401557,0.4962371674967221,13.901055337885168,1,9.48,1.4663560483001232,23.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,134,2.2333333333333334,4.90527477843843,0,1,0,0,0
416,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.779459456281131,9.713355573650196,6.413458957167357,6.340359303727752,-0.23379918954657317,-0.5122935061839115,-0.5683046058462955,-0.30243779322200337,0.18013562236572128,1.5242581077965611,1.1944903933462296,-0.7423305990790815,-0.6452193237449593,-0.9437648904150183,0.2612331984380548,-0.35182800590122726,0,0,0,1,0,2,0,0,0,0,0,0.4601698338249888,84,14,0,14.285714285714285,0,1.0,1.7143034864553854,0.06313563275588592,2.0299816502348147,1,1.39,1.4604184534063416,21.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,566,9.433333333333334,6.340359303727752,0,0,1,0,0
417,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,11.883964746063375,9.079320109537779,7.119635638017636,6.3080984415095305,-0.4598166798483281,-0.6019072493050752,-0.4513677336957611,-0.31333379115243093,0.43802484550920195,-1.8979233235428055,-1.6394132682106615,0.3983249392527928,1.5469965209223322,1.138409651275249,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.6309297535714575,10,2,0,0.0,0,1.0,6.05217943321626,0.852176673129869,10.313062798865605,1,6.79,1.5188605005693085,10.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,548,9.133333333333333,6.3080984415095305,0,0,1,0,0
418,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.089861673612027,12.571912958855071,9.70167731915831,6.535241271013659,0.4863835126699735,2.624568347039176,2.370995207713863,-0.22858714058243906,-0.9803658817799418,-1.2967292883075112,-1.4032546297475872,0.9269355178066014,0.4490828194744632,1.2232389844552227,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.5641786884054361,23,3,0,0.0,0,1.0,8.062456467840796,0.45699854517655986,10.347449193723596,6,7.010000000000001,1.476098315795092,12.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,688,11.466666666666667,6.535241271013659,0,0,1,0,0
419,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.65133596386616,7.310550158534422,3.871201010907891,7.510977752014095,-0.48812859897735567,-0.6858775770513196,-0.6732862706204175,0.46088739512628035,-0.9803658817799418,-0.3718153879455203,-0.9309373528214387,-0.2626289234805572,-0.5115916692924225,-0.39623010352609606,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.604743802857166,43,5,0,0.0,0,1.0,3.5386290475288775,0.11124786972164363,4.0948683961370955,1,2.81,1.4572485395505679,11.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1827,30.45,7.510977752014095,0,0,0,1,0
420,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.217671739025183,11.823610919186972,8.57376254290413,3.4011973816621555,-0.348120058069016,0.8714280889847184,0.3061067336691225,-0.6275017314797579,2.2432494075135665,1.2930296327060633,0.9583317548831553,5.329788588146836,1.8514786607975515,2.3761467399466856,0.2612331984380548,-0.35182800590122726,0,0,0,1,1,2,0,0,0,0,1,0.5237921181318904,79,13,0,23.076923076923077,1,1.0,24.806453841650335,0.9618216793515613,29.61556223840814,5,10.0,2.9615562238408137,14.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,29,0.48333333333333334,3.4011973816621555,1,0,0,0,0
